tweet_id,retweets,favorites,followers,friends,source_device
813096984823349248,3537,10384,8989898,16,Twitter for iPhone
813081950185472002,2719,9733,8989898,16,Twitter for iPhone
813066809284972545,1901,7792,8989898,16,Twitter for iPhone
813051746834595840,7183,20583,8989898,16,Twitter for iPhone
812781120811126785,1855,7408,8989898,16,Twitter for iPhone
812709060537683968,1408,6508,8989898,16,Twitter for iPhone
812503143955202048,1191,5956,8989898,16,Twitter for iPhone
812466873996607488,1878,7830,8989898,16,Twitter for iPhone
812372279581671427,3574,13420,8989898,16,Twitter for iPhone
811985624773361665,1366,7139,8989898,16,Twitter for iPhone
811744202451197953,1551,7404,8989898,16,Twitter for iPhone
811647686436880384,720,5506,8989898,16,Twitter for iPhone
811627233043480576,2985,12511,8989898,16,Twitter for iPhone
811386762094317568,6236,20567,8989898,16,Twitter for iPhone
810984652412424192,1391,5219,8989898,16,Twitter for iPhone
810896069567610880,1720,8847,8989898,16,Twitter for iPhone
810657578271330305,2566,10776,8989898,16,Twitter for iPhone
810284430598270976,10966,34574,8989898,16,Twitter for iPhone
810254108431155201,3301,14457,8989898,16,Twitter for iPhone
809920764300447744,3846,15299,8989898,16,Twitter for iPhone
809808892968534016,4787,0,8989898,16,Twitter for iPhone
809448704142938112,1427,6839,8989898,16,Twitter for iPhone
809220051211603969,5461,19570,8989898,16,Twitter for iPhone
809084759137812480,3445,13003,8989898,16,Twitter for iPhone
808838249661788160,2972,9955,8989898,16,Twitter for iPhone
808733504066486276,2109,7767,8989898,16,Twitter for iPhone
808501579447930884,2550,11117,8989898,16,Twitter for iPhone
808344865868283904,20331,41755,8989898,16,Vine - Make a Scene
808134635716833280,5773,0,8989898,16,Twitter for iPhone
808106460588765185,2155,8667,8989898,16,Twitter for iPhone
808001312164028416,3458,12317,8989898,16,Twitter for iPhone
807621403335917568,3531,14356,8989898,16,Twitter for iPhone
807106840509214720,54039,116035,8989898,16,Twitter for iPhone
807059379405148160,7159,0,8989898,16,Twitter for iPhone
807010152071229440,3786,12911,8989898,16,Twitter for iPhone
806629075125202948,33815,73311,8989898,16,Twitter for iPhone
806620845233815552,5402,0,8989898,16,Twitter for iPhone
806576416489959424,1914,4816,8989898,16,Twitter for iPhone
806542213899489280,2304,10044,8989898,16,Twitter for iPhone
806242860592926720,11362,0,8989898,16,Twitter for iPhone
806219024703037440,1170,6355,8989898,16,Twitter for iPhone
805958939288408065,5242,0,8989898,16,Twitter for iPhone
805932879469572096,1883,8167,8989898,16,Twitter for iPhone
805826884734976000,1780,6470,8989898,16,Twitter for iPhone
805823200554876929,7814,0,8989898,16,Twitter for iPhone
805520635690676224,1622,5664,8989898,16,Twitter for iPhone
805487436403003392,2476,8673,8989898,16,Twitter for iPhone
805207613751304193,1687,7719,8989898,16,Twitter for iPhone
804738756058218496,3744,13463,8989898,16,Twitter for iPhone
804475857670639616,1971,6043,8989898,16,Twitter for iPhone
804413760345620481,3159,0,8989898,16,Twitter for iPhone
804026241225523202,15747,43684,8989898,16,Twitter for iPhone
803773340896923648,2684,9896,8989898,16,Twitter for iPhone
803692223237865472,7278,0,8989898,16,Twitter for iPhone
803638050916102144,4059,10780,8989898,16,Twitter for iPhone
803380650405482500,1837,7641,8989898,16,Twitter for iPhone
803321560782307329,5191,0,8989898,16,Twitter for iPhone
803276597545603072,2406,9877,8989898,16,Twitter for iPhone
802952499103731712,1953,8886,8989898,16,Twitter for iPhone
802624713319034886,2839,0,8989898,16,Twitter for iPhone
802600418706604034,1424,6995,8989898,16,Vine - Make a Scene
802572683846291456,2460,8816,8989898,16,Twitter for iPhone
802323869084381190,5721,15923,8989898,16,Twitter for iPhone
802265048156610565,1347,6832,8989898,16,Twitter for iPhone
802239329049477120,2571,8950,8989898,16,Twitter for iPhone
802185808107208704,268,0,8989898,16,Twitter for iPhone
801958328846974976,1676,7644,8989898,16,Twitter for iPhone
801854953262350336,233,1768,8989898,16,Twitter for iPhone
801538201127157760,2027,8105,8989898,16,Twitter for iPhone
801285448605831168,804,5942,8989898,16,Twitter for iPhone
801167903437357056,5773,24048,8989898,16,Twitter for iPhone
801127390143516673,3872,0,8989898,16,Twitter for iPhone
801115127852503040,2058,7946,8989898,16,Twitter for iPhone
800859414831898624,96,677,8989898,16,Twitter for iPhone
800855607700029440,1570,0,8989898,16,Twitter for iPhone
800751577355128832,2742,10417,8989898,16,Twitter for iPhone
800513324630806528,2939,12953,8989898,16,Twitter for iPhone
800459316964663297,2132,9362,8989898,16,Twitter for iPhone
800443802682937345,4211,0,8989898,16,Twitter for iPhone
800388270626521089,2753,10992,8989898,16,Twitter for iPhone
800188575492947969,3847,0,8989898,16,Twitter for iPhone
800141422401830912,2486,15036,8989898,16,Twitter for iPhone
800018252395122689,12849,27884,8989898,16,Twitter for iPhone
799774291445383169,4566,0,8989898,16,Twitter for iPhone
799757965289017345,2108,8259,8989898,16,Twitter for iPhone
799422933579902976,1886,7943,8989898,16,Twitter for iPhone
799308762079035393,5341,0,8989898,16,Twitter for iPhone
799297110730567681,2688,9721,8989898,16,Twitter for iPhone
799063482566066176,2430,7965,8989898,16,Twitter for iPhone
798933969379225600,4366,12868,8989898,16,Twitter for iPhone
798925684722855936,1414,7397,8989898,16,Twitter for iPhone
798705661114773508,6504,0,8989898,16,Twitter for iPhone
798701998996647937,7598,0,8989898,16,Twitter for iPhone
798697898615730177,6387,0,8989898,16,Twitter for iPhone
798694562394996736,4848,0,8989898,16,Twitter for iPhone
798686750113755136,2277,0,8989898,16,Twitter for iPhone
798682547630837760,4650,0,8989898,16,Twitter for iPhone
798673117451325440,5452,0,8989898,16,Twitter for iPhone
798665375516884993,3836,0,8989898,16,Twitter for iPhone
798644042770751489,1807,0,8989898,16,Twitter for iPhone
798628517273620480,1937,0,8989898,16,Twitter for iPhone
798585098161549313,5548,0,8989898,16,Twitter for iPhone
798576900688019456,5720,0,8989898,16,Twitter for iPhone
798340744599797760,3259,0,8989898,16,Twitter for iPhone
798209839306514432,2502,10254,8989898,16,Twitter for iPhone
797971864723324932,3038,11404,8989898,16,Twitter for iPhone
797545162159308800,4785,14343,8989898,16,Twitter for iPhone
797236660651966464,6424,19620,8989898,16,Twitter for iPhone
797165961484890113,26,223,8989898,16,Twitter for iPhone
796904159865868288,8732,0,8989898,16,Twitter for iPhone
796865951799083009,1886,7565,8989898,16,Twitter for iPhone
796759840936919040,2968,11615,8989898,16,Twitter for iPhone
796563435802726400,7063,0,8989898,16,Twitter for iPhone
796484825502875648,1718,7455,8989898,16,Twitter for iPhone
796387464403357696,4064,10831,8989898,16,Twitter for iPhone
796177847564038144,13968,0,8989898,16,Twitter for iPhone
796149749086875649,13968,31736,8989898,16,Twitter for iPhone
796125600683540480,1760,4897,8989898,16,Twitter for iPhone
796116448414461957,2353,8950,8989898,16,Twitter for iPhone
796080075804475393,2256,8325,8989898,16,Twitter for iPhone
796031486298386433,3646,10634,8989898,16,Twitter for iPhone
795464331001561088,23026,48683,8989898,16,Twitter for iPhone
795400264262053889,2798,9870,8989898,16,Twitter for iPhone
795076730285391872,5337,15942,8989898,16,Twitter for iPhone
794983741416415232,3293,0,8989898,16,Twitter for iPhone
794926597468000259,2265,10062,8989898,16,Twitter for iPhone
794355576146903043,10063,0,8989898,16,Twitter for iPhone
794332329137291264,2627,9458,8989898,16,Twitter for iPhone
794205286408003585,3253,9101,8989898,16,Twitter for iPhone
793962221541933056,4787,16564,8989898,16,Twitter for iPhone
793845145112371200,1815,9087,8989898,16,Twitter for iPhone
793614319594401792,3067,0,8989898,16,Twitter for iPhone
793601777308463104,1582,7858,8989898,16,Twitter for iPhone
793500921481273345,2327,10503,8989898,16,Twitter for iPhone
793286476301799424,8959,24193,8989898,16,Twitter for iPhone
793271401113350145,2347,8565,8989898,16,Twitter for iPhone
793256262322548741,8175,19665,8989898,16,Twitter for iPhone
793241302385262592,3232,10345,8989898,16,Twitter for iPhone
793226087023144960,2820,9655,8989898,16,Twitter for iPhone
793210959003287553,2740,8789,8989898,16,Twitter for iPhone
793195938047070209,5505,15023,8989898,16,Twitter for iPhone
793180763617361921,1957,6835,8989898,16,Twitter for iPhone
793165685325201412,2724,9240,8989899,16,Twitter for iPhone
793150605191548928,1665,6088,8989899,16,Twitter for iPhone
793135492858580992,2452,6303,8989899,16,Twitter for iPhone
793120401413079041,3827,12455,8990284,16,Twitter for iPhone
792913359805018113,3890,14082,8989899,16,Twitter for iPhone
792883833364439040,4173,11115,8989899,16,Twitter for iPhone
792773781206999040,1641,7244,8989899,16,Twitter for iPhone
792394556390137856,4211,13192,8989899,16,Twitter for iPhone
792050063153438720,1750,7019,8989900,16,Twitter for iPhone
791821351946420224,20637,0,8989900,16,Twitter for iPhone
791784077045166082,9339,0,8989900,16,Twitter for iPhone
791780927877898241,3740,0,8989900,16,Twitter for iPhone
791774931465953280,21680,44355,8989900,16,Vine - Make a Scene
791672322847637504,3067,11567,8989900,16,Twitter for iPhone
791406955684368384,4018,12941,8989900,16,Twitter for iPhone
791312159183634433,2473,8619,8989900,16,Twitter for iPhone
791026214425268224,4004,0,8989900,16,Twitter for iPhone
790987426131050500,2086,9649,8989900,16,Twitter for iPhone
790946055508652032,4580,16393,8989900,16,Twitter for iPhone
790723298204217344,2258,0,8989900,16,Twitter for iPhone
790698755171364864,1880,8070,8989900,16,Twitter for iPhone
790581949425475584,6948,20301,8989900,16,Twitter for iPhone
790337589677002753,1850,7706,8989900,16,Twitter for iPhone
790277117346975746,3104,12348,8989900,16,Twitter for iPhone
790227638568808452,3477,0,8989900,16,Twitter for iPhone
789986466051088384,2258,9108,8989900,16,Twitter for iPhone
789960241177853952,4009,0,8989900,16,Twitter for iPhone
789903600034189313,4050,10173,8989900,16,Vine - Make a Scene
789628658055020548,1727,7356,8989900,16,Twitter for iPhone
789599242079838210,1879,6631,8989900,16,Twitter for iPhone
789530877013393408,3293,11534,8989900,16,Twitter for iPhone
789314372632018944,2238,8497,8989900,16,Twitter for iPhone
789280767834746880,4810,0,8989900,16,Twitter for iPhone
789268448748703744,2558,8959,8989900,16,Twitter for iPhone
789137962068021249,2721,9540,8989900,16,Twitter for iPhone
788908386943430656,12203,26965,8989900,16,Twitter for iPhone
788765914992902144,10063,26860,8989900,16,Twitter for iPhone
788552643979468800,6982,0,8989900,16,Twitter for iPhone
788412144018661376,5144,15274,8989900,16,Twitter for iPhone
788178268662984705,2046,7114,8989900,16,Twitter for iPhone
788150585577050112,1251,6014,8989900,16,Twitter for iPhone
788070120937619456,3359,0,8989900,16,Twitter for iPhone
788039637453406209,1282,6023,8989900,16,Twitter for iPhone
787810552592695296,2979,8478,8989900,16,Twitter for iPhone
787717603741622272,2709,10085,8989900,16,Twitter for iPhone
787397959788929025,2786,10714,8989900,16,Twitter for iPhone
787322443945877504,1700,7661,8989900,16,Twitter for iPhone
787111942498508800,6591,0,8989900,16,Twitter for iPhone
786963064373534720,7792,26172,8989900,16,Twitter for iPhone
786729988674449408,2377,0,8989900,16,Twitter for iPhone
786709082849828864,5985,17951,8989900,16,Twitter for iPhone
786664955043049472,2472,10394,8989900,16,Twitter for iPhone
786595970293370880,3058,9308,8989900,16,Twitter for iPhone
786363235746385920,3386,10694,8989900,16,Twitter for iPhone
786286427768250368,2764,7832,8989900,16,Vine - Make a Scene
786233965241827333,4590,14966,8989900,16,Twitter for iPhone
786051337297522688,153,1397,8989900,16,Twitter for iPhone
786036967502913536,6806,0,8989900,16,Twitter for iPhone
785927819176054784,3114,11192,8989900,16,Twitter for iPhone
785872687017132033,1756,6587,8989900,16,Twitter for iPhone
785639753186217984,2188,7728,8989900,16,Twitter for iPhone
785533386513321988,1942,8934,8989900,16,Twitter for iPhone
785515384317313025,1225,6013,8989900,16,Twitter for iPhone
785264754247995392,1588,7134,8989900,16,Twitter for iPhone
785170936622350336,4712,11813,8989900,16,Twitter for iPhone
784826020293709826,3159,9919,8989900,16,Twitter for iPhone
784517518371221505,2462,8814,8989900,16,Twitter for iPhone
784431430411685888,1239,5626,8989900,16,Twitter for iPhone
784183165795655680,7814,19671,8989900,16,Vine - Make a Scene
784057939640352768,10811,29181,8989900,16,Vine - Make a Scene
783839966405230592,10510,29407,8989900,16,Twitter for iPhone
783821107061198850,1912,7233,8989900,16,Twitter for iPhone
783695101801398276,3128,10260,8989900,16,Twitter for iPhone
783466772167098368,2172,8277,8989900,16,Twitter for iPhone
783391753726550016,5317,16564,8989900,16,Twitter for iPhone
783347506784731136,5391,0,8989900,16,Twitter for iPhone
783334639985389568,11362,28535,8989900,16,Twitter for iPhone
783085703974514689,2134,8010,8989900,16,Twitter for iPhone
782969140009107456,7159,23673,8989900,16,Twitter for iPhone
782747134529531904,1377,7323,8989900,16,Twitter for iPhone
782722598790725632,5242,16923,8989900,16,Twitter for iPhone
782598640137187329,1830,7653,8989900,16,Twitter for iPhone
782305867769217024,5391,16314,8989900,16,Twitter for iPhone
782021823840026624,6026,0,8989900,16,Twitter for iPhone
781955203444699136,3275,10926,8989900,16,Twitter for iPhone
781661882474196992,2639,10233,8989900,16,Twitter for iPhone
781655249211752448,1104,3912,8989900,16,Vine - Make a Scene
781524693396357120,5402,20333,8989900,16,Twitter for iPhone
781308096455073793,2490,6999,8989900,16,Vine - Make a Scene
781251288990355457,2013,8227,8989900,16,Twitter for iPhone
781163403222056960,2683,9605,8989900,16,Twitter for iPhone
780931614150983680,7063,21187,8989900,16,Twitter for iPhone
780858289093574656,1955,7051,8989900,16,Twitter for iPhone
780800785462489090,1260,5366,8989900,16,Twitter for iPhone
780601303617732608,3266,11846,8989900,16,Twitter for iPhone
780543529827336192,1698,6160,8989900,16,Twitter for iPhone
780496263422808064,3566,0,8989900,16,Twitter for iPhone
780476555013349377,109,0,8989900,16,Twitter for iPhone
780459368902959104,1043,5180,8989900,16,Twitter for iPhone
780192070812196864,2180,8516,8989900,16,Twitter for iPhone
780092040432480260,2231,0,8989900,16,Twitter for iPhone
780074436359819264,4802,11875,8989900,16,Vine - Make a Scene
779834332596887552,6806,18455,8989900,16,Twitter for iPhone
779377524342161408,3011,8572,8989900,16,Twitter for iPhone
779124354206535695,17743,0,8989900,16,Twitter for iPhone
779056095788752897,4387,14429,8989900,16,Twitter for iPhone
778990705243029504,6963,19486,8989900,16,Twitter for iPhone
778774459159379968,9581,0,8989900,16,Twitter for iPhone
778764940568104960,353,844,8989900,16,Twitter for iPhone
778748913645780993,1265,6724,8989900,16,Twitter for iPhone
778650543019483137,1449,5626,8989900,16,Twitter for iPhone
778624900596654080,982,4507,8989900,16,Twitter for iPhone
778408200802557953,4179,13324,8989900,16,Twitter for iPhone
778396591732486144,11846,0,8989900,16,Twitter for iPhone
778383385161035776,1063,5687,8989900,16,Twitter for iPhone
778286810187399168,3200,10135,8989900,16,Twitter for iPhone
778039087836069888,2562,8291,8989900,16,Twitter for iPhone
778027034220126208,1556,6400,8989900,16,Twitter for iPhone
777953400541634568,3414,0,8989900,16,Twitter for iPhone
777885040357281792,1580,6217,8989900,16,Twitter for iPhone
777684233540206592,2839,10963,8990285,16,Twitter for iPhone
777641927919427584,4095,0,8989900,16,Twitter for iPhone
777621514455814149,2436,8529,8989900,16,Twitter for iPhone
777189768882946048,4185,13897,8989900,16,Twitter for iPhone
776819012571455488,13263,0,8989900,16,Twitter for iPhone
776813020089548800,1169,4773,8990285,16,Twitter for iPhone
776477788987613185,2679,8605,8989900,16,Twitter for iPhone
776249906839351296,8832,0,8989900,16,Twitter for iPhone
776218204058357768,15337,29124,8989900,16,Twitter for iPhone
776201521193218049,2443,9348,8989900,16,Twitter for iPhone
776113305656188928,4211,11496,8989900,16,Twitter for iPhone
776088319444877312,146,1788,8989900,16,Twitter for iPhone
775898661951791106,16250,0,8989900,16,Twitter for iPhone
775842724423557120,2575,11415,8989900,16,Twitter for iPhone
775733305207554048,3872,13553,8989900,16,Twitter for iPhone
775729183532220416,4467,12687,8989900,16,Twitter for iPhone
775364825476165632,2859,7210,8989900,16,Twitter for iPhone
775350846108426240,3784,9913,8989900,16,Vine - Make a Scene
775085132600442880,4566,15163,8989900,16,Twitter for iPhone
774757898236878852,1728,8401,8989900,16,Twitter for iPhone
774639387460112384,1677,6577,8989900,16,Twitter for iPhone
774314403806253056,5341,21255,8989900,16,Twitter for iPhone
773985732834758656,3735,10480,8989900,16,Twitter for iPhone
773922284943896577,1692,6249,8989900,16,Twitter for iPhone
773704687002451968,1563,6438,8989900,16,Twitter for iPhone
773670353721753600,1270,5214,8989900,16,Twitter for iPhone
773547596996571136,5946,21567,8989900,16,Twitter for iPhone
773336787167145985,4883,0,8989900,16,Twitter for iPhone
773308824254029826,7232,22739,8989900,16,Twitter for iPhone
773247561583001600,3152,9235,8989900,16,Twitter for iPhone
773191612633579521,4002,9756,8989900,16,Twitter for iPhone
772877495989305348,3748,8342,8989900,16,Twitter Web Client
772826264096874500,2284,7836,8989900,16,Twitter for iPhone
772615324260794368,3274,0,8989900,16,Twitter for iPhone
772581559778025472,1653,6325,8989900,16,Twitter for iPhone
772193107915964416,1339,5863,8989900,16,Twitter for iPhone
772152991789019136,1102,3713,8989900,16,Twitter for iPhone
772117678702071809,716,3669,8989900,16,Twitter for iPhone
772114945936949249,457,2663,8989900,16,Twitter for iPhone
772102971039580160,905,3902,8989900,16,Twitter for iPhone
771908950375665664,1822,6396,8989900,16,Twitter for iPhone
771770456517009408,3259,11688,8989900,16,Twitter for iPhone
771500966810099713,2523,8058,8989900,16,Twitter for iPhone
771380798096281600,4883,10233,8989900,16,Twitter for iPhone
771171053431250945,7193,0,8989900,16,Twitter for iPhone
771136648247640064,2832,8917,8989900,16,Twitter for iPhone
771102124360998913,1390,6065,8989900,16,Twitter for iPhone
771014301343748096,1604,6721,8989900,16,Twitter for iPhone
770787852854652928,1164,4805,8989900,16,Twitter for iPhone
770772759874076672,1374,5048,8989900,16,Twitter for iPhone
770655142660169732,1728,7160,8989900,16,Twitter for iPhone
770414278348247044,2024,6164,8989900,16,Twitter for iPhone
770293558247038976,1418,6054,8989900,16,Twitter for iPhone
770093767776997377,2943,0,8989900,16,Twitter for iPhone
770069151037685760,2223,7390,8989900,16,Twitter for iPhone
769940425801170949,9219,30426,8989900,16,Twitter for iPhone
769695466921623552,1631,6258,8989900,16,Twitter for iPhone
769335591808995329,7478,0,8989900,16,Twitter for iPhone
769212283578875904,1658,5251,8989900,16,Twitter for iPhone
768970937022709760,6270,13915,8989900,16,Twitter Web Client
768909767477751808,2585,0,8989900,16,Twitter for iPhone
768855141948723200,860,4074,8989900,16,Twitter for iPhone
768609597686943744,1158,3998,8989900,16,Twitter for iPhone
768596291618299904,1237,4904,8989900,16,Twitter for iPhone
768554158521745409,5635,0,8989900,16,Twitter for iPhone
768473857036525572,3296,13242,8989900,16,Twitter for iPhone
768193404517830656,3414,10587,8989900,16,Twitter for iPhone
767884188863397888,1329,4632,8989900,16,Twitter for iPhone
767754930266464257,5191,15568,8989900,16,Twitter for iPhone
767500508068192258,2264,7306,8989900,16,Twitter for iPhone
767191397493538821,3626,11960,8989900,16,Twitter for iPhone
767122157629476866,2758,9916,8989900,16,Twitter for iPhone
766864461642756096,5417,0,8989900,16,Twitter for iPhone
766793450729734144,1315,4906,8989900,16,Twitter for iPhone
766714921925144576,362,2537,8989900,16,Twitter for iPhone
766693177336135680,771,3906,8989900,16,Twitter for iPhone
766423258543644672,1528,5844,8989900,16,Twitter for iPhone
766313316352462849,1816,6595,8989900,16,Twitter for iPhone
766078092750233600,2534,0,8989900,16,Twitter for iPhone
766069199026450432,819,4108,8989900,16,Twitter for iPhone
766008592277377025,481,3653,8989900,16,Twitter for iPhone
765719909049503744,2091,7044,8989900,16,Twitter for iPhone
765669560888528897,1192,5041,8989900,16,Twitter for iPhone
765395769549590528,3274,25989,8989900,16,Twitter for iPhone
765371061932261376,2093,6881,8989900,16,Twitter for iPhone
765222098633691136,3274,11331,8989900,16,Twitter for iPhone
764857477905154048,1721,6283,8989900,16,Twitter for iPhone
764259802650378240,1451,5850,8989900,16,Twitter for iPhone
763956972077010945,52,744,8989900,16,Twitter for iPhone
763837565564780549,4004,12204,8989900,16,Twitter for iPhone
763183847194451968,1424,5213,8989900,16,Twitter for iPhone
763167063695355904,2903,0,8989900,16,Twitter for iPhone
763103485927849985,2227,7168,8989900,16,Twitter for iPhone
762699858130116608,3477,11783,8989900,16,Twitter for iPhone
762471784394268675,6183,10915,8989900,16,Twitter for iPhone
762464539388485633,4009,10005,8989900,16,Twitter for iPhone
762316489655476224,1079,4655,8989900,16,Twitter for iPhone
762035686371364864,14951,30911,8989900,16,Twitter for iPhone
761976711479193600,1924,5252,8989900,16,Twitter for iPhone
761750502866649088,3764,0,8989900,16,Twitter for iPhone
761745352076779520,834,4157,8989900,16,Twitter for iPhone
761672994376806400,28017,47960,8989900,16,Twitter for iPhone
761599872357261312,1148,4004,8989900,16,Twitter for iPhone
761371037149827077,17418,0,8989900,16,Twitter for iPhone
761334018830917632,1404,5031,8989900,16,Twitter for iPhone
761292947749015552,1051,4362,8989900,16,Twitter for iPhone
761227390836215808,1515,5188,8989900,16,Twitter for iPhone
761004547850530816,3359,11027,8989900,16,Twitter for iPhone
760893934457552897,931,3708,8989900,16,Twitter for iPhone
760656994973933572,1840,6398,8989900,16,Twitter for iPhone
760641137271070720,1248,4835,8989900,16,Twitter for iPhone
760539183865880579,3494,7354,8989900,16,Twitter for iPhone
760521673607086080,1345,4085,8989900,16,Vine - Make a Scene
760290219849637889,11057,26002,8989900,16,Twitter Web Client
760252756032651264,840,3831,8989900,16,Twitter for iPhone
760190180481531904,1734,5529,8989900,16,Twitter for iPhone
760153949710192640,30,0,8989900,16,Twitter for iPhone
759943073749200896,2005,5763,8989900,16,Vine - Make a Scene
759923798737051648,5417,14249,8989900,16,Twitter for iPhone
759846353224826880,1897,6537,8990285,16,Twitter for iPhone
759793422261743616,1843,5779,8989900,16,Twitter for iPhone
759557299618865152,1150,4547,8989900,16,Twitter for iPhone
759447681597108224,2377,8249,8989900,16,Twitter for iPhone
759446261539934208,469,1621,8989900,16,Twitter for iPhone
759197388317847553,1880,5903,8989900,16,Twitter for iPhone
759159934323924993,1116,0,8989900,16,Twitter for iPhone
759099523532779520,3996,14073,8989900,16,Twitter for iPhone
759047813560868866,1929,6276,8989900,16,Twitter for iPhone
758854675097526272,873,3444,8989900,16,Twitter for iPhone
758828659922702336,3708,10873,8989900,16,Twitter for iPhone
758740312047005698,1562,5569,8989917,16,Twitter for iPhone
758474966123810816,958,3680,8989917,16,Twitter for iPhone
758467244762497024,2132,4650,8989917,16,Twitter for iPhone
758405701903519748,1839,5049,8989917,16,Twitter for iPhone
758355060040593408,1022,3272,8989917,16,Twitter for iPhone
758099635764359168,9581,18431,8989917,16,Vine - Make a Scene
758041019896193024,358,2620,8989917,16,Twitter for iPhone
757741869644341248,3147,6663,8989917,16,Twitter for iPhone
757729163776290825,7599,0,8989917,16,Twitter for iPhone
757725642876129280,1167,4404,8989917,16,Twitter for iPhone
757611664640446465,1053,4435,8989917,16,Twitter for iPhone
757597904299253760,289,0,8989917,16,Twitter for iPhone
757596066325864448,1020,4214,8989917,16,Twitter for iPhone
757400162377592832,6578,14663,8990302,16,Twitter for iPhone
757393109802180609,1668,5631,8990302,16,Twitter for iPhone
757354760399941633,1364,4375,8989917,16,Twitter for iPhone
756998049151549440,1911,6086,8989917,16,Twitter for iPhone
756939218950160384,1925,6432,8989917,16,Twitter for iPhone
756651752796094464,1246,4888,8989917,16,Twitter for iPhone
756526248105566208,3454,10086,8989917,16,Twitter for iPhone
756303284449767430,1065,3816,8989917,16,Twitter for iPhone
756288534030475264,17043,42719,8989917,16,Twitter for iPhone
756275833623502848,1473,6182,8989917,16,Twitter for iPhone
755955933503782912,2757,7083,8989917,16,Twitter for iPhone
755206590534418437,5141,15931,8989917,16,Twitter for iPhone
755110668769038337,10672,20519,8989917,16,Twitter for iPhone
754874841593970688,7597,0,8989917,16,Twitter for iPhone
754856583969079297,2411,6674,8989917,16,Twitter for iPhone
754747087846248448,499,2504,8989917,16,Twitter for iPhone
754482103782404096,1878,5121,8989917,16,Twitter for iPhone
754449512966619136,706,3626,8989917,16,Twitter for iPhone
754120377874386944,2261,7636,8989917,16,Twitter for iPhone
753655901052166144,2091,5656,8989917,16,Twitter for iPhone
753420520834629632,3410,7616,8989917,16,Twitter for iPhone
753398408988139520,1821,5548,8989917,16,Twitter for iPhone
753375668877008896,2231,7394,8989917,16,Twitter for iPhone
753298634498793472,5457,0,8989917,16,Twitter for iPhone
753294487569522689,1000,3253,8989917,16,Twitter for iPhone
753039830821511168,20042,35907,8989917,16,Vine - Make a Scene
753026973505581056,918,3797,8989917,16,Twitter for iPhone
752932432744185856,6591,12204,8989917,16,Vine - Make a Scene
752917284578922496,1511,6720,8989917,16,Twitter for iPhone
752701944171524096,2754,0,8989917,16,Twitter for iPhone
752682090207055872,1531,5823,8989917,16,Twitter for iPhone
752660715232722944,1499,4236,8989918,16,Twitter for iPhone
752568224206688256,2187,5313,8989918,16,Vine - Make a Scene
752519690950500352,3307,7129,8989918,16,Twitter for iPhone
752334515931054080,1058,3699,8989918,16,Twitter for iPhone
752309394570878976,15560,0,8989918,16,Twitter for iPhone
752173152931807232,1757,5765,8989918,16,Twitter for iPhone
751950017322246144,875,2966,8989918,16,Vine - Make a Scene
751937170840121344,1261,5016,8989918,16,Twitter for iPhone
751830394383790080,1872,5629,8989918,16,Twitter for iPhone
751793661361422336,2778,5613,8989918,16,Vine - Make a Scene
751598357617971201,2931,7697,8989918,16,Twitter for iPhone
751583847268179968,1054,4252,8989918,16,Twitter for iPhone
751538714308972544,1204,4877,8989918,16,Twitter for iPhone
751456908746354688,963,3110,8989918,16,Twitter for iPhone
751251247299190784,5627,12132,8989918,16,Twitter for iPhone
751205363882532864,1741,6111,8989918,16,Twitter for iPhone
751132876104687617,1250,4897,8989918,16,Twitter for iPhone
750868782890057730,1310,4621,8989918,16,Twitter for iPhone
750719632563142656,4810,12725,8989918,16,Twitter for iPhone
750506206503038976,1103,4296,8989918,16,Twitter for iPhone
750429297815552001,4095,12751,8989918,16,Twitter for iPhone
750383411068534784,1096,4404,8989918,16,Twitter for iPhone
750381685133418496,27,671,8989918,16,Twitter for iPhone
750147208377409536,923,3006,8989918,16,Twitter for iPhone
750132105863102464,1238,3496,8989918,16,Twitter for iPhone
750117059602808832,1258,4200,8989918,16,Twitter for iPhone
750101899009982464,809,2942,8989918,16,Twitter for iPhone
750086836815486976,514,2098,8989918,16,TweetDeck
750071704093859840,3177,7553,8989918,16,Twitter for iPhone
750056684286914561,865,3058,8989918,16,TweetDeck
750041628174217216,585,3064,8989918,16,TweetDeck
750026558547456000,756,2630,8989918,16,TweetDeck
750011400160841729,867,3119,8989918,16,TweetDeck
749996283729883136,786,2956,8989918,16,TweetDeck
749981277374128128,2373,4938,8989918,16,TweetDeck
749774190421639168,1272,4515,8989918,16,Twitter for iPhone
749417653287129088,1574,5900,8989918,16,Twitter for iPhone
749403093750648834,507,2523,8989918,16,Twitter for iPhone
749395845976588288,3291,8277,8989918,16,Twitter for iPhone
749317047558017024,2148,5301,8989918,16,Twitter for iPhone
749075273010798592,1985,5558,8989918,16,Vine - Make a Scene
749064354620928000,1468,4647,8989918,16,Twitter for iPhone
749036806121881602,762,2995,8989918,16,Twitter for iPhone
748977405889503236,3259,10408,8989918,16,Twitter for iPhone
748932637671223296,2156,5596,8989918,16,Twitter for iPhone
748705597323898880,917,2685,8989918,16,Twitter Web Client
748699167502000129,1521,4590,8989918,16,Twitter for iPhone
748692773788876800,1282,4099,8989918,16,Twitter for iPhone
748575535303884801,1908,5858,8989918,16,Twitter for iPhone
748568946752774144,647,2127,8989918,16,Twitter for iPhone
